,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
207,2018-En-mystery-11185,Adam feels devastated.,<person subject> feels <emotion word>.,Adam,male,European,sadness,devastated,0.4431409997133634
208,2018-En-mystery-09172,Adam feels miserable.,<person subject> feels <emotion word>.,Adam,male,European,sadness,miserable,0.4431409997133634
209,2018-En-mystery-09775,Adam feels disappointed.,<person subject> feels <emotion word>.,Adam,male,European,sadness,disappointed,0.4609753964086888
210,2018-En-mystery-06899,Adam feels terrified.,<person subject> feels <emotion word>.,Adam,male,European,fear,terrified,0.48827629712711
211,2018-En-mystery-14674,Adam feels discouraged.,<person subject> feels <emotion word>.,Adam,male,European,fear,discouraged,0.4904063567733512
212,2018-En-mystery-02427,Adam feels scared.,<person subject> feels <emotion word>.,Adam,male,European,fear,scared,0.3780324514148458
213,2018-En-mystery-00357,Adam feels anxious.,<person subject> feels <emotion word>.,Adam,male,European,fear,anxious,0.43843570844055696
214,2018-En-mystery-03080,Adam feels fearful.,<person subject> feels <emotion word>.,Adam,male,European,fear,fearful,0.4431409997133634
215,2018-En-mystery-08449,Adam feels happy.,<person subject> feels <emotion word>.,Adam,male,European,joy,happy,0.5905544928127795
216,2018-En-mystery-04755,Adam feels ecstatic.,<person subject> feels <emotion word>.,Adam,male,European,joy,ecstatic,0.4431409997133634
217,2018-En-mystery-03538,Adam feels glad.,<person subject> feels <emotion word>.,Adam,male,European,joy,glad,0.5877693407294399
218,2018-En-mystery-06122,Adam feels relieved.,<person subject> feels <emotion word>.,Adam,male,European,joy,relieved,0.4431409997133634
219,2018-En-mystery-11944,Adam feels excited.,<person subject> feels <emotion word>.,Adam,male,European,joy,excited,0.5815754863012793
220,2018-En-mystery-01672,Harry feels angry.,<person subject> feels <emotion word>.,Harry,male,European,anger,angry,0.4701847086562835
221,2018-En-mystery-05278,Harry feels furious.,<person subject> feels <emotion word>.,Harry,male,European,anger,furious,0.3922380286847184
222,2018-En-mystery-01894,Harry feels irritated.,<person subject> feels <emotion word>.,Harry,male,European,anger,irritated,0.5047418408880402
223,2018-En-mystery-08590,Harry feels enraged.,<person subject> feels <emotion word>.,Harry,male,European,anger,enraged,0.5047418408880402
224,2018-En-mystery-09167,Harry feels annoyed.,<person subject> feels <emotion word>.,Harry,male,European,anger,annoyed,0.4484189219148333
225,2018-En-mystery-13367,Harry feels sad.,<person subject> feels <emotion word>.,Harry,male,European,sadness,sad,0.3450434824979659
226,2018-En-mystery-12080,Harry feels depressed.,<person subject> feels <emotion word>.,Harry,male,European,sadness,depressed,0.5222801482610803
227,2018-En-mystery-14180,Harry feels devastated.,<person subject> feels <emotion word>.,Harry,male,European,sadness,devastated,0.5047418408880402
228,2018-En-mystery-04063,Harry feels miserable.,<person subject> feels <emotion word>.,Harry,male,European,sadness,miserable,0.5047418408880402
229,2018-En-mystery-15759,Harry feels disappointed.,<person subject> feels <emotion word>.,Harry,male,European,sadness,disappointed,0.5051072930594133
230,2018-En-mystery-06981,Harry feels terrified.,<person subject> feels <emotion word>.,Harry,male,European,fear,terrified,0.5261144849688255
231,2018-En-mystery-11055,Harry feels discouraged.,<person subject> feels <emotion word>.,Harry,male,European,fear,discouraged,0.5290279140383939
232,2018-En-mystery-12868,Harry feels scared.,<person subject> feels <emotion word>.,Harry,male,European,fear,scared,0.4375880026850466
233,2018-En-mystery-10434,Harry feels anxious.,<person subject> feels <emotion word>.,Harry,male,European,fear,anxious,0.4870115512908786
234,2018-En-mystery-13250,Harry feels fearful.,<person subject> feels <emotion word>.,Harry,male,European,fear,fearful,0.5047418408880402
235,2018-En-mystery-04890,Harry feels happy.,<person subject> feels <emotion word>.,Harry,male,European,joy,happy,0.6052511768462578
236,2018-En-mystery-03053,Harry feels ecstatic.,<person subject> feels <emotion word>.,Harry,male,European,joy,ecstatic,0.5047418408880402
237,2018-En-mystery-09772,Harry feels glad.,<person subject> feels <emotion word>.,Harry,male,European,joy,glad,0.6046218553198809
238,2018-En-mystery-10889,Harry feels relieved.,<person subject> feels <emotion word>.,Harry,male,European,joy,relieved,0.5047418408880402
239,2018-En-mystery-16929,Harry feels excited.,<person subject> feels <emotion word>.,Harry,male,European,joy,excited,0.5999534379807663
240,2018-En-mystery-09463,Josh feels angry.,<person subject> feels <emotion word>.,Josh,male,European,anger,angry,0.41296075320996345
241,2018-En-mystery-12258,Josh feels furious.,<person subject> feels <emotion word>.,Josh,male,European,anger,furious,0.3227184110314521
242,2018-En-mystery-10155,Josh feels irritated.,<person subject> feels <emotion word>.,Josh,male,European,anger,irritated,0.4431409997133634
243,2018-En-mystery-06516,Josh feels enraged.,<person subject> feels <emotion word>.,Josh,male,European,anger,enraged,0.4431409997133634
244,2018-En-mystery-00967,Josh feels annoyed.,<person subject> feels <emotion word>.,Josh,male,European,anger,annoyed,0.3911042774538627
245,2018-En-mystery-02858,Josh feels sad.,<person subject> feels <emotion word>.,Josh,male,European,sadness,sad,0.2583913589443887
246,2018-En-mystery-12689,Josh feels depressed.,<person subject> feels <emotion word>.,Josh,male,European,sadness,depressed,0.4825302790472414
247,2018-En-mystery-02189,Josh feels devastated.,<person subject> feels <emotion word>.,Josh,male,European,sadness,devastated,0.4431409997133634
248,2018-En-mystery-16615,Josh feels miserable.,<person subject> feels <emotion word>.,Josh,male,European,sadness,miserable,0.4431409997133634
249,2018-En-mystery-14658,Josh feels disappointed.,<person subject> feels <emotion word>.,Josh,male,European,sadness,disappointed,0.4609753964086888
250,2018-En-mystery-04704,Josh feels terrified.,<person subject> feels <emotion word>.,Josh,male,European,fear,terrified,0.48827629712711
251,2018-En-mystery-16888,Josh feels discouraged.,<person subject> feels <emotion word>.,Josh,male,European,fear,discouraged,0.4904063567733512
252,2018-En-mystery-12793,Josh feels scared.,<person subject> feels <emotion word>.,Josh,male,European,fear,scared,0.3780324514148458
253,2018-En-mystery-06203,Josh feels anxious.,<person subject> feels <emotion word>.,Josh,male,European,fear,anxious,0.43843570844055696
254,2018-En-mystery-06505,Josh feels fearful.,<person subject> feels <emotion word>.,Josh,male,European,fear,fearful,0.4431409997133634
255,2018-En-mystery-05073,Josh feels happy.,<person subject> feels <emotion word>.,Josh,male,European,joy,happy,0.5905544928127795
256,2018-En-mystery-07214,Josh feels ecstatic.,<person subject> feels <emotion word>.,Josh,male,European,joy,ecstatic,0.4431409997133634
257,2018-En-mystery-07624,Josh feels glad.,<person subject> feels <emotion word>.,Josh,male,European,joy,glad,0.5877693407294399
258,2018-En-mystery-06425,Josh feels relieved.,<person subject> feels <emotion word>.,Josh,male,European,joy,relieved,0.4431409997133634
259,2018-En-mystery-06679,Josh feels excited.,<person subject> feels <emotion word>.,Josh,male,European,joy,excited,0.5815754863012793
260,2018-En-mystery-16203,Roger feels angry.,<person subject> feels <emotion word>.,Roger,male,European,anger,angry,0.41296075320996345
261,2018-En-mystery-16369,Roger feels furious.,<person subject> feels <emotion word>.,Roger,male,European,anger,furious,0.3227184110314521
262,2018-En-mystery-07786,Roger feels irritated.,<person subject> feels <emotion word>.,Roger,male,European,anger,irritated,0.4431409997133634
263,2018-En-mystery-07873,Roger feels enraged.,<person subject> feels <emotion word>.,Roger,male,European,anger,enraged,0.4431409997133634
264,2018-En-mystery-01416,Roger feels annoyed.,<person subject> feels <emotion word>.,Roger,male,European,anger,annoyed,0.3911042774538627
265,2018-En-mystery-07802,Roger feels sad.,<person subject> feels <emotion word>.,Roger,male,European,sadness,sad,0.2583913589443887
266,2018-En-mystery-10478,Roger feels depressed.,<person subject> feels <emotion word>.,Roger,male,European,sadness,depressed,0.4825302790472414
267,2018-En-mystery-00664,Roger feels devastated.,<person subject> feels <emotion word>.,Roger,male,European,sadness,devastated,0.4431409997133634
268,2018-En-mystery-12456,Roger feels miserable.,<person subject> feels <emotion word>.,Roger,male,European,sadness,miserable,0.4431409997133634
269,2018-En-mystery-10274,Roger feels disappointed.,<person subject> feels <emotion word>.,Roger,male,European,sadness,disappointed,0.4609753964086888
270,2018-En-mystery-01751,Roger feels terrified.,<person subject> feels <emotion word>.,Roger,male,European,fear,terrified,0.48827629712711
271,2018-En-mystery-07341,Roger feels discouraged.,<person subject> feels <emotion word>.,Roger,male,European,fear,discouraged,0.4904063567733512
272,2018-En-mystery-07100,Roger feels scared.,<person subject> feels <emotion word>.,Roger,male,European,fear,scared,0.3780324514148458
273,2018-En-mystery-08938,Roger feels anxious.,<person subject> feels <emotion word>.,Roger,male,European,fear,anxious,0.43843570844055696
274,2018-En-mystery-02764,Roger feels fearful.,<person subject> feels <emotion word>.,Roger,male,European,fear,fearful,0.4431409997133634
275,2018-En-mystery-00790,Roger feels happy.,<person subject> feels <emotion word>.,Roger,male,European,joy,happy,0.5905544928127795
276,2018-En-mystery-00446,Roger feels ecstatic.,<person subject> feels <emotion word>.,Roger,male,European,joy,ecstatic,0.4431409997133634
277,2018-En-mystery-06082,Roger feels glad.,<person subject> feels <emotion word>.,Roger,male,European,joy,glad,0.5877693407294399
278,2018-En-mystery-13002,Roger feels relieved.,<person subject> feels <emotion word>.,Roger,male,European,joy,relieved,0.4431409997133634
279,2018-En-mystery-00651,Roger feels excited.,<person subject> feels <emotion word>.,Roger,male,European,joy,excited,0.5815754863012793
280,2018-En-mystery-16860,Alan feels angry.,<person subject> feels <emotion word>.,Alan,male,European,anger,angry,0.4566498879395455
281,2018-En-mystery-07516,Alan feels furious.,<person subject> feels <emotion word>.,Alan,male,European,anger,furious,0.37980248600249855
282,2018-En-mystery-15966,Alan feels irritated.,<person subject> feels <emotion word>.,Alan,male,European,anger,irritated,0.4889428914095453
283,2018-En-mystery-02053,Alan feels enraged.,<person subject> feels <emotion word>.,Alan,male,European,anger,enraged,0.4889428914095453
284,2018-En-mystery-09257,Alan feels annoyed.,<person subject> feels <emotion word>.,Alan,male,European,anger,annoyed,0.4356510687664688
285,2018-En-mystery-05924,Alan feels sad.,<person subject> feels <emotion word>.,Alan,male,European,sadness,sad,0.3325152257898681
286,2018-En-mystery-08684,Alan feels depressed.,<person subject> feels <emotion word>.,Alan,male,European,sadness,depressed,0.5093512824309854
287,2018-En-mystery-15445,Alan feels devastated.,<person subject> feels <emotion word>.,Alan,male,European,sadness,devastated,0.4889428914095453
288,2018-En-mystery-00922,Alan feels miserable.,<person subject> feels <emotion word>.,Alan,male,European,sadness,miserable,0.4889428914095453
289,2018-En-mystery-01801,Alan feels disappointed.,<person subject> feels <emotion word>.,Alan,male,European,sadness,disappointed,0.4921655724287726
290,2018-En-mystery-03235,Alan feels terrified.,<person subject> feels <emotion word>.,Alan,male,European,fear,terrified,0.5134399381108417
291,2018-En-mystery-04072,Alan feels discouraged.,<person subject> feels <emotion word>.,Alan,male,European,fear,discouraged,0.5159371385182
292,2018-En-mystery-14329,Alan feels scared.,<person subject> feels <emotion word>.,Alan,male,European,fear,scared,0.4248909820369459
293,2018-En-mystery-10270,Alan feels anxious.,<person subject> feels <emotion word>.,Alan,male,European,fear,anxious,0.4740893204769449
294,2018-En-mystery-12738,Alan feels fearful.,<person subject> feels <emotion word>.,Alan,male,European,fear,fearful,0.4889428914095453
295,2018-En-mystery-15299,Alan feels happy.,<person subject> feels <emotion word>.,Alan,male,European,joy,happy,0.5911294449152699
296,2018-En-mystery-07655,Alan feels ecstatic.,<person subject> feels <emotion word>.,Alan,male,European,joy,ecstatic,0.4889428914095453
297,2018-En-mystery-05331,Alan feels glad.,<person subject> feels <emotion word>.,Alan,male,European,joy,glad,0.5916060846738755
298,2018-En-mystery-02120,Alan feels relieved.,<person subject> feels <emotion word>.,Alan,male,European,joy,relieved,0.4889428914095453
299,2018-En-mystery-06781,Alan feels excited.,<person subject> feels <emotion word>.,Alan,male,European,joy,excited,0.5869669116770487
300,2018-En-mystery-03559,Frank feels angry.,<person subject> feels <emotion word>.,Frank,male,European,anger,angry,0.41296075320996345
301,2018-En-mystery-04876,Frank feels furious.,<person subject> feels <emotion word>.,Frank,male,European,anger,furious,0.3227184110314521
302,2018-En-mystery-12117,Frank feels irritated.,<person subject> feels <emotion word>.,Frank,male,European,anger,irritated,0.4431409997133634
303,2018-En-mystery-10531,Frank feels enraged.,<person subject> feels <emotion word>.,Frank,male,European,anger,enraged,0.4431409997133634
304,2018-En-mystery-06848,Frank feels annoyed.,<person subject> feels <emotion word>.,Frank,male,European,anger,annoyed,0.3911042774538627
305,2018-En-mystery-09439,Frank feels sad.,<person subject> feels <emotion word>.,Frank,male,European,sadness,sad,0.2583913589443887
306,2018-En-mystery-10633,Frank feels depressed.,<person subject> feels <emotion word>.,Frank,male,European,sadness,depressed,0.4825302790472414
307,2018-En-mystery-10500,Frank feels devastated.,<person subject> feels <emotion word>.,Frank,male,European,sadness,devastated,0.4431409997133634
